FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
GCF_014858565.1_ASM1485856v1_genomic.fna	NZ_CP062226.1	109824	110615	+	aadA22	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_047346.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA22	STREPTOMYCIN
GCF_014858565.1_ASM1485856v1_genomic.fna	NZ_CP062226.1	110747	111568	+	lnu(F)	1-822/822	===============	0/0	100.00	99.88	ncbi	NG_047927.1	lincosamide nucleotidyltransferase Lnu(F)	LINCOSAMIDE
GCF_014858565.1_ASM1485856v1_genomic.fna	NZ_CP062226.1	114498	115289	+	sul3	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_048120.1	sulfonamide-resistant dihydropteroate synthase Sul3	SULFONAMIDE
GCF_014858565.1_ASM1485856v1_genomic.fna	NZ_CP062226.1	131912	133111	-	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048154.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_014858565.1_ASM1485856v1_genomic.fna	NZ_CP062226.1	134447	135283	-	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_014858565.1_ASM1485856v1_genomic.fna	NZ_CP062226.1	137335	138549	-	floR	1-1215/1215	===============	0/0	100.00	99.83	ncbi	NG_047862.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
GCF_014858565.1_ASM1485856v1_genomic.fna	NZ_CP062226.1	146373	147233	-	aac(3)-IId	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_047251.1	aminoglycoside N-acetyltransferase AAC(3)-IId	GENTAMICIN
GCF_014858565.1_ASM1485856v1_genomic.fna	NZ_CP062226.1	149446	150303	-	blaLAP-2	1-858/858	===============	0/0	100.00	100.00	ncbi	NG_049264.1	class A beta-lactamase LAP-2	BETA-LACTAM
GCF_014858565.1_ASM1485856v1_genomic.fna	NZ_CP062226.1	152507	153367	-	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_014858565.1_ASM1485856v1_genomic.fna	NZ_CP062226.1	157389	158264	+	blaCTX-M-55	1-876/876	===============	0/0	100.00	100.00	ncbi	NG_049006.1	class A extended-spectrum beta-lactamase CTX-M-55	CEPHALOSPORIN
GCF_014858565.1_ASM1485856v1_genomic.fna	NZ_CP062226.1	162905	163561	+	qnrS13	1-657/657	===============	0/0	100.00	100.00	ncbi	NG_059275.1	quinolone resistance pentapeptide repeat protein QnrS13	QUINOLONE
GCF_014858565.1_ASM1485856v1_genomic.fna	NZ_CP062226.1	168556	169008	-	arr-2	1-453/453	===============	0/0	100.00	100.00	ncbi	NG_048580.1	NAD(+)--rifampin ADP-ribosyltransferase Arr-2	RIFAMYCIN
GCF_014858565.1_ASM1485856v1_genomic.fna	NZ_CP062226.1	169119	169592	-	dfrA14	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_056035.1	trimethoprim-resistant dihydrofolate reductase DfrA14	TRIMETHOPRIM
GCF_015074885.1_ASM1507488v1_genomic.fna	NZ_CP063290.1	16522	17313	-	aadA22	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_047346.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA22	STREPTOMYCIN
GCF_015074885.1_ASM1507488v1_genomic.fna	NZ_CP063290.1	21083	21820	-	erm(B)	1-738/738	===============	0/0	100.00	99.86	ncbi	NG_047804.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	MACROLIDE
GCF_015074885.1_ASM1507488v1_genomic.fna	NZ_CP063290.1	64003	65148	-	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_015074905.1_ASM1507490v1_genomic.fna	NZ_CP063295.1	22970	23785	-	aph(3')-Ia	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_047441.1	aminoglycoside O-phosphotransferase APH(3')-Ia	KANAMYCIN
GCF_015074905.1_ASM1507490v1_genomic.fna	NZ_CP063295.1	24130	24969	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_015074905.1_ASM1507490v1_genomic.fna	NZ_CP063295.1	26546	27685	+	blaDHA-1	1-1140/1140	===============	0/0	100.00	100.00	ncbi	NG_049055.1	class C beta-lactamase DHA-1	CEPHALOSPORIN
GCF_015074905.1_ASM1507490v1_genomic.fna	NZ_CP063295.1	30563	31402	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_015074905.1_ASM1507490v1_genomic.fna	NZ_CP063295.1	31907	32698	-	aadA2	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_051846.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	STREPTOMYCIN
GCF_015074905.1_ASM1507490v1_genomic.fna	NZ_CP063295.1	35069	35929	+	aac(3)-IId	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_047251.1	aminoglycoside N-acetyltransferase AAC(3)-IId	GENTAMICIN
GCF_015074905.1_ASM1507490v1_genomic.fna	NZ_CP063295.1	40901	41761	+	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_015074905.1_ASM1507490v1_genomic.fna	NZ_CP063295.1	50877	52091	+	floR	1-1215/1215	===============	0/0	100.00	99.83	ncbi	NG_047869.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
GCF_015074905.1_ASM1507490v1_genomic.fna	NZ_CP063295.1	52691	53890	-	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048153.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_015074905.1_ASM1507490v1_genomic.fna	NZ_CP063295.1	55226	56062	-	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_015074905.1_ASM1507490v1_genomic.fna	NZ_CP063295.1	56412	56885	-	dfrA14	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_047696.1	trimethoprim-resistant dihydrofolate reductase DfrA14	TRIMETHOPRIM
GCF_015074905.1_ASM1507490v1_genomic.fna	NZ_CP063295.1	57494	58309	-	sul2	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_051852.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_015074905.1_ASM1507490v1_genomic.fna	NZ_CP063296.1	7112	9031	-	tet(M)	1-1920/1920	===============	0/0	100.00	100.00	ncbi	NG_048250.1	tetracycline resistance ribosomal protection protein Tet(M)	TETRACYCLINE
GCF_015074905.1_ASM1507490v1_genomic.fna	NZ_CP063296.1	11134	11879	+	erm(B)	1-747/747	========/======	1/1	99.87	99.33	ncbi	NG_047801.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	MACROLIDE
GCF_015074905.1_ASM1507490v1_genomic.fna	NZ_CP063296.1	52723	53868	-	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_015159575.1_ASM1515957v1_genomic.fna	NZ_CP063330.1	4820472	4821311	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_015159575.1_ASM1515957v1_genomic.fna	NZ_CP063330.1	4821869	4822735	-	blaCARB-2	1-867/867	===============	0/0	100.00	100.00	ncbi	NG_048722.1	PSE family carbenicillin-hydrolyzing class A beta-lactamase CARB-2	BETA-LACTAM
GCF_015159575.1_ASM1515957v1_genomic.fna	NZ_CP063330.1	4826257	4827432	-	tet(G)	1-1176/1176	===============	0/0	100.00	100.00	ncbi	NG_051907.1	tetracycline efflux MFS transporter Tet(G)	TETRACYCLINE
GCF_015159575.1_ASM1515957v1_genomic.fna	NZ_CP063330.1	4828369	4829583	-	floR	1-1215/1215	===============	0/0	100.00	100.00	ncbi	NG_047861.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
GCF_015159575.1_ASM1515957v1_genomic.fna	NZ_CP063330.1	4831816	4832289	-	dfrA1	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_047676.1	trimethoprim-resistant dihydrofolate reductase DfrA1	TRIMETHOPRIM
GCF_015240855.1_ASM1524085v1_genomic.fna	NZ_CP063702.1	666411	667052	-	catA2	1-642/642	===============	0/0	100.00	99.84	ncbi	NG_047596.1	type A-2 chloramphenicol O-acetyltransferase CatII	CHLORAMPHENICOL
GCF_015240855.1_ASM1524085v1_genomic.fna	NZ_CP063703.1	58301	59500	-	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048154.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_015240855.1_ASM1524085v1_genomic.fna	NZ_CP063703.1	80407	81048	-	catA2	1-642/642	===============	0/0	100.00	99.84	ncbi	NG_047596.1	type A-2 chloramphenicol O-acetyltransferase CatII	CHLORAMPHENICOL
GCF_015240855.1_ASM1524085v1_genomic.fna	NZ_CP063703.1	82716	83555	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_015240855.1_ASM1524085v1_genomic.fna	NZ_CP063703.1	84126	84599	-	dfrA7	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_047737.1	trimethoprim-resistant dihydrofolate reductase DfrA7	TRIMETHOPRIM
GCF_015240855.1_ASM1524085v1_genomic.fna	NZ_CP063703.1	97098	97958	+	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_015240855.1_ASM1524085v1_genomic.fna	NZ_CP063703.1	100528	101364	-	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_015240855.1_ASM1524085v1_genomic.fna	NZ_CP063703.1	101364	102191	-	aph(3'')-Ib	1-828/828	===============	0/0	100.00	99.88	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
GCF_015240855.1_ASM1524085v1_genomic.fna	NZ_CP063703.1	102228	103043	-	sul2	1-816/816	===============	0/0	100.00	99.75	ncbi	NG_051852.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_015240995.1_ASM1524099v1_genomic.fna	NZ_CP063706.1	40943	41584	+	catA2	1-642/642	===============	0/0	100.00	100.00	ncbi	NG_047596.1	type A-2 chloramphenicol O-acetyltransferase CatII	CHLORAMPHENICOL
GCF_015240995.1_ASM1524099v1_genomic.fna	NZ_CP063706.1	51453	52280	+	aph(3'')-Ib	1-828/828	===============	0/0	100.00	100.00	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
GCF_015240995.1_ASM1524099v1_genomic.fna	NZ_CP063706.1	52280	53116	+	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_015240995.1_ASM1524099v1_genomic.fna	NZ_CP063706.1	55686	56546	-	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_015240995.1_ASM1524099v1_genomic.fna	NZ_CP063706.1	63960	64820	-	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_015240995.1_ASM1524099v1_genomic.fna	NZ_CP063706.1	66245	67060	+	aph(3')-Ia	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_047431.1	aminoglycoside O-phosphotransferase APH(3')-Ia	KANAMYCIN
GCF_015240995.1_ASM1524099v1_genomic.fna	NZ_CP063706.1	69864	71063	+	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048154.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_015240995.1_ASM1524099v1_genomic.fna	NZ_CP063707.1	27	842	-	sul2	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_051852.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_015240995.1_ASM1524099v1_genomic.fna	NZ_CP063707.1	7015	7851	-	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_015240995.1_ASM1524099v1_genomic.fna	NZ_CP063707.1	7851	8678	-	aph(3'')-Ib	1-828/828	===============	0/0	100.00	100.00	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
GCF_016025375.1_ASM1602537v1_genomic.fna	NZ_CP065564.1	4705440	4705913	+	dfrA1	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_047676.1	trimethoprim-resistant dihydrofolate reductase DfrA1	TRIMETHOPRIM
GCF_016025375.1_ASM1602537v1_genomic.fna	NZ_CP065564.1	4708146	4709360	+	floR	1-1215/1215	===============	0/0	100.00	100.00	ncbi	NG_047861.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
GCF_016025375.1_ASM1602537v1_genomic.fna	NZ_CP065564.1	4710297	4711472	+	tet(G)	1-1176/1176	===============	0/0	100.00	100.00	ncbi	NG_051907.1	tetracycline efflux MFS transporter Tet(G)	TETRACYCLINE
GCF_016025375.1_ASM1602537v1_genomic.fna	NZ_CP065564.1	4714994	4715860	+	blaCARB-2	1-867/867	===============	0/0	100.00	100.00	ncbi	NG_048722.1	PSE family carbenicillin-hydrolyzing class A beta-lactamase CARB-2	BETA-LACTAM
GCF_016025375.1_ASM1602537v1_genomic.fna	NZ_CP065564.1	4716418	4717257	+	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_016025415.2_ASM1602541v2_genomic.fna	NZ_CP065568.1	58857	59513	-	qnrS1	1-657/657	===============	0/0	100.00	100.00	ncbi	NG_050543.1	quinolone resistance pentapeptide repeat protein QnrS1	QUINOLONE
GCF_016025415.2_ASM1602541v2_genomic.fna	NZ_CP065568.1	64457	65317	+	blaTEM-1	1-861/861	===============	0/0	100.00	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_016025415.2_ASM1602541v2_genomic.fna	NZ_CP065568.1	69809	70600	+	sul3	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_048120.1	sulfonamide-resistant dihydropteroate synthase Sul3	SULFONAMIDE
GCF_016025415.2_ASM1602541v2_genomic.fna	NZ_CP065568.1	72282	73073	-	aadA1	1-792/792	===============	0/0	100.00	99.87	ncbi	NG_052266.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	STREPTOMYCIN
GCF_016025415.2_ASM1602541v2_genomic.fna	NZ_CP065568.1	73166	74425	-	cmlA1	1-1260/1260	===============	0/0	100.00	99.92	ncbi	NG_047648.1	chloramphenicol efflux MFS transporter CmlA1	CHLORAMPHENICOL
GCF_016025415.2_ASM1602541v2_genomic.fna	NZ_CP065568.1	74687	75478	-	aadA2	1-792/792	===============	0/0	100.00	99.87	ncbi	NG_047343.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	STREPTOMYCIN
GCF_016025415.2_ASM1602541v2_genomic.fna	NZ_CP065568.1	75886	76383	-	dfrA12	1-498/498	===============	0/0	100.00	100.00	ncbi	NG_047689.1	trimethoprim-resistant dihydrofolate reductase DfrA12	TRIMETHOPRIM
GCF_016025415.2_ASM1602541v2_genomic.fna	NZ_CP065568.1	84392	85207	-	sul2	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_051852.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_016025415.2_ASM1602541v2_genomic.fna	NZ_CP065568.1	90491	91690	+	tet(A)	1-1200/1200	===============	0/0	100.00	99.92	ncbi	NG_048154.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_016025415.2_ASM1602541v2_genomic.fna	NZ_CP065568.1	100803	102722	-	tet(M)	1-1920/1920	===============	0/0	100.00	97.66	ncbi	NG_048237.1	tetracycline resistance ribosomal protection protein Tet(M)	TETRACYCLINE
GCF_016025415.2_ASM1602541v2_genomic.fna	NZ_CP065569.2	14422	15213	-	aadA22	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_047346.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA22	STREPTOMYCIN
GCF_016025415.2_ASM1602541v2_genomic.fna	NZ_CP065569.2	16538	17275	+	erm(B)	1-738/738	===============	0/0	100.00	99.86	ncbi	NG_047804.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	MACROLIDE
GCF_016025415.2_ASM1602541v2_genomic.fna	NZ_CP065569.2	57678	58823	-	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_016025435.1_ASM1602543v1_genomic.fna	NZ_CP065572.1	3975558	3976349	+	aadA22	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_047346.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA22	STREPTOMYCIN
GCF_016025435.1_ASM1602543v1_genomic.fna	NZ_CP065572.1	3986532	3987746	-	floR	1-1215/1215	===============	0/0	100.00	99.92	ncbi	NG_047869.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
GCF_016025435.1_ASM1602543v1_genomic.fna	NZ_CP065572.1	3991934	3992839	+	erm(42)	1-906/906	===============	0/0	100.00	99.89	ncbi	NG_047784.2	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(42)	MACROLIDE
GCF_016025435.1_ASM1602543v1_genomic.fna	NZ_CP065572.1	3993979	3994794	-	aph(3')-Ia	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_047430.1	aminoglycoside O-phosphotransferase APH(3')-Ia	KANAMYCIN
GCF_016025435.1_ASM1602543v1_genomic.fna	NZ_CP065572.1	3995839	3996654	-	aph(3')-Ia	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_047430.1	aminoglycoside O-phosphotransferase APH(3')-Ia	KANAMYCIN
GCF_016025435.1_ASM1602543v1_genomic.fna	NZ_CP065572.1	4842998	4843837	-	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_016025435.1_ASM1602543v1_genomic.fna	NZ_CP065572.1	4844395	4845261	-	blaCARB-2	1-867/867	===============	0/0	100.00	100.00	ncbi	NG_048722.1	PSE family carbenicillin-hydrolyzing class A beta-lactamase CARB-2	BETA-LACTAM
GCF_016025435.1_ASM1602543v1_genomic.fna	NZ_CP065572.1	4848783	4849958	-	tet(G)	1-1176/1176	===============	0/0	100.00	100.00	ncbi	NG_051907.1	tetracycline efflux MFS transporter Tet(G)	TETRACYCLINE
GCF_016025435.1_ASM1602543v1_genomic.fna	NZ_CP065572.1	4850895	4852109	-	floR	1-1215/1215	===============	0/0	100.00	100.00	ncbi	NG_047861.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
GCF_016025435.1_ASM1602543v1_genomic.fna	NZ_CP065572.1	4854342	4854815	-	dfrA1	1-474/474	===============	0/0	100.00	100.00	ncbi	NG_047676.1	trimethoprim-resistant dihydrofolate reductase DfrA1	TRIMETHOPRIM
GCF_016127435.1_ASM1612743v1_genomic.fna	NZ_CP066008.1	1	744	-	aph(6)-Id	1-744/837	==============.	0/0	88.89	100.00	ncbi	NG_047465.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_016127435.1_ASM1612743v1_genomic.fna	NZ_CP066008.1	744	1571	-	aph(3'')-Ib	1-828/828	===============	0/0	100.00	100.00	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
GCF_016127435.1_ASM1612743v1_genomic.fna	NZ_CP066008.1	1608	2423	-	sul2	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_051852.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_016451985.1_ASM1645198v1_genomic.fna	NZ_CP051307.1	2320262	2320684	+	fosA7.7	1-423/423	===============	0/0	100.00	100.00	ncbi	NG_067233.1	fosfomycin resistance glutathione transferase FosA7.7	FOSFOMYCIN
GCF_016451985.1_ASM1645198v1_genomic.fna	NZ_CP051308.1	16400	17191	+	aadA6	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_052539.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA6	STREPTOMYCIN
GCF_016451985.1_ASM1645198v1_genomic.fna	NZ_CP051308.1	17358	18257	+	aac(3)-VIa	1-900/900	===============	0/0	100.00	100.00	ncbi	NG_052583.3	aminoglycoside N-acetyltransferase AAC(3)-VIa	GENTAMICIN
GCF_016451985.1_ASM1645198v1_genomic.fna	NZ_CP051308.1	24257	25096	+	sul1	1-840/840	===============	0/0	100.00	100.00	ncbi	NG_048082.1	sulfonamide-resistant dihydropteroate synthase Sul1	SULFONAMIDE
GCF_016451985.1_ASM1645198v1_genomic.fna	NZ_CP051308.1	70573	71396	+	blaTEM-1	38-861/861	===============	0/0	95.70	100.00	ncbi	NG_050145.1	class A broad-spectrum beta-lactamase TEM-1	BETA-LACTAM
GCF_016451985.1_ASM1645198v1_genomic.fna	NZ_CP051308.1	75655	76470	-	aph(3')-Ia	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_047430.1	aminoglycoside O-phosphotransferase APH(3')-Ia	KANAMYCIN
GCF_016451985.1_ASM1645198v1_genomic.fna	NZ_CP051308.1	81753	82967	+	floR	1-1215/1215	===============	0/0	100.00	100.00	ncbi	NG_047866.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
GCF_016451985.1_ASM1645198v1_genomic.fna	NZ_CP051308.1	83567	84766	-	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048153.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_016451985.1_ASM1645198v1_genomic.fna	NZ_CP051308.1	86102	86938	-	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_016451985.1_ASM1645198v1_genomic.fna	NZ_CP051308.1	86938	87765	-	aph(3'')-Ib	1-828/828	===============	0/0	100.00	100.00	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
GCF_016451985.1_ASM1645198v1_genomic.fna	NZ_CP051308.1	87802	88617	-	sul2	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_051852.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_016451985.1_ASM1645198v1_genomic.fna	NZ_CP051308.1	116958	118103	+	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_016452005.1_ASM1645200v1_genomic.fna	NZ_CP051311.1	4638	5480	-	aph(6)-Ic	1-843/843	===============	0/0	100.00	100.00	ncbi	NG_047463.1	aminoglycoside O-phosphotransferase APH(6)-Ic	STREPTOMYCIN
GCF_016452005.1_ASM1645200v1_genomic.fna	NZ_CP051311.1	5477	5857	-	ble_Tn5	1-381/381	===============	0/0	100.00	100.00	ncbi	NG_047555.1	bleomycin binding protein BLMT	BLEOMYCIN
GCF_016452005.1_ASM1645200v1_genomic.fna	NZ_CP051311.1	5878	6672	-	aph(3')-IIa	1-795/795	===============	0/0	100.00	100.00	ncbi	NG_047417.1	aminoglycoside O-phosphotransferase APH(3')-IIa	KANAMYCIN
GCF_016452005.1_ASM1645200v1_genomic.fna	NZ_CP051311.1	104864	105700	-	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_016452005.1_ASM1645200v1_genomic.fna	NZ_CP051311.1	105700	106527	-	aph(3'')-Ib	1-828/828	===============	0/0	100.00	99.88	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
GCF_016452005.1_ASM1645200v1_genomic.fna	NZ_CP051311.1	111832	113037	+	tet(B)	1-1206/1206	===============	0/0	100.00	100.00	ncbi	NG_048163.1	tetracycline efflux MFS transporter Tet(B)	TETRACYCLINE
GCF_016452005.1_ASM1645200v1_genomic.fna	NZ_CP051312.1	64152	65297	+	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_016452045.1_ASM1645204v1_genomic.fna	NZ_CP051316.1	29152	30366	+	floR	1-1215/1215	===============	0/0	100.00	99.83	ncbi	NG_047869.1	chloramphenicol/florfenicol efflux MFS transporter FloR	CHLORAMPHENICOL;FLORFENICOL
GCF_016452045.1_ASM1645204v1_genomic.fna	NZ_CP051316.1	30966	32165	-	tet(A)	1-1200/1200	===============	0/0	100.00	100.00	ncbi	NG_048153.1	tetracycline efflux MFS transporter Tet(A)	TETRACYCLINE
GCF_016452045.1_ASM1645204v1_genomic.fna	NZ_CP051316.1	33501	34337	-	aph(6)-Id	1-837/837	===============	0/0	100.00	100.00	ncbi	NG_047464.1	aminoglycoside O-phosphotransferase APH(6)-Id	STREPTOMYCIN
GCF_016452045.1_ASM1645204v1_genomic.fna	NZ_CP051316.1	34337	35164	-	aph(3'')-Ib	1-828/828	===============	0/0	100.00	100.00	ncbi	NG_056002.2	aminoglycoside O-phosphotransferase APH(3'')-Ib	STREPTOMYCIN
GCF_016452045.1_ASM1645204v1_genomic.fna	NZ_CP051316.1	35201	36016	-	sul2	1-816/816	===============	0/0	100.00	100.00	ncbi	NG_051852.1	sulfonamide-resistant dihydropteroate synthase Sul2	SULFONAMIDE
GCF_016452045.1_ASM1645204v1_genomic.fna	NZ_CP051316.1	64357	65502	+	blaCMY-2	1-1146/1146	===============	0/0	100.00	100.00	ncbi	NG_048814.1	class C beta-lactamase CMY-2	CEPHALOSPORIN
GCF_016452045.1_ASM1645204v1_genomic.fna	NZ_CP051316.1	118073	118864	+	aadA6	1-792/792	===============	0/0	100.00	100.00	ncbi	NG_052539.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA6	STREPTOMYCIN
GCF_016452045.1_ASM1645204v1_genomic.fna	NZ_CP051316.1	119031	119930	+	aac(3)-VIa	1-900/900	===============	0/0	100.00	100.00	ncbi	NG_052583.3	aminoglycoside N-acetyltransferase AAC(3)-VIa	GENTAMICIN
